[2025-01-08 21:16:53][INFO] Loading resources...
[2025-01-08 21:16:53][FINE] Loading resources from: bluemap/resourceExtensions.zip ...
[2025-01-08 21:16:54][FINE] Loading resources from: bluemap/minecraft-client-1.21.4.jar ...
[2025-01-08 21:16:55][INFO] Loading textures...
[2025-01-08 21:16:55][FINE] Loading textures from: bluemap/resourceExtensions.zip ...
[2025-01-08 21:16:55][FINE] Loading textures from: bluemap/minecraft-client-1.21.4.jar ...
[2025-01-08 21:16:57][INFO] Baking resources...
[2025-01-08 21:16:57][INFO] Resources loaded.
[2025-01-08 21:16:57][FINE] Loading world world#minecraft:overworld ...
[2025-01-08 21:16:57][FINE] Loading datapack...
[2025-01-08 21:16:57][FINE] Loading datapack from: world/datapacks/bukkit ...
[2025-01-08 21:16:57][FINE] Loading datapack from: world/datapacks/ToggleSpectator.zip ...
[2025-01-08 21:16:57][FINE] Loading datapack from: world/datapacks/better-armorstands-dp.zip ...
[2025-01-08 21:16:57][FINE] Loading datapack from: bluemap/resourceExtensions.zip ...
[2025-01-08 21:16:57][FINE] Loading datapack from: bluemap/minecraft-client-1.21.4.jar ...
[2025-01-08 21:16:57][FINE] Baking datapack...
[2025-01-08 21:16:57][FINE] Datapack loaded.
[2025-01-08 21:16:57][INFO] Initializing Storage: 'file' (Type: 'bluemap:file')
[2025-01-08 21:16:57][INFO] Loading map 'world'...
[2025-01-08 21:16:57][FINE] Loading render-state for map 'world'
[2025-01-08 21:16:57][FINE] Loading textures for map 'world'
[2025-01-08 21:16:57][FINE] Loading world world_the_end#minecraft:the_end ...
[2025-01-08 21:16:57][FINE] Loading datapack...
[2025-01-08 21:16:57][FINE] Loading datapack from: bluemap/resourceExtensions.zip ...
[2025-01-08 21:16:57][FINE] Loading datapack from: bluemap/minecraft-client-1.21.4.jar ...
[2025-01-08 21:16:57][FINE] Baking datapack...
[2025-01-08 21:16:57][FINE] Datapack loaded.
[2025-01-08 21:16:57][INFO] Loading map 'world_the_end'...
[2025-01-08 21:16:57][FINE] Loading render-state for map 'world_the_end'
[2025-01-08 21:16:57][FINE] Loading textures for map 'world_the_end'
[2025-01-08 21:16:58][FINE] Loading world world_nether#minecraft:the_nether ...
[2025-01-08 21:16:58][FINE] Loading datapack...
[2025-01-08 21:16:58][FINE] Loading datapack from: bluemap/resourceExtensions.zip ...
[2025-01-08 21:16:58][FINE] Loading datapack from: bluemap/minecraft-client-1.21.4.jar ...
[2025-01-08 21:16:58][FINE] Baking datapack...
[2025-01-08 21:16:58][FINE] Datapack loaded.
[2025-01-08 21:16:58][INFO] Loading map 'world_nether'...
[2025-01-08 21:16:58][FINE] Loading render-state for map 'world_nether'
[2025-01-08 21:16:58][FINE] Loading textures for map 'world_nether'
[2025-01-08 21:16:58][INFO] WebServer bound to all network interfaces on port 3000
[2025-01-08 21:16:58][INFO] WebServer started.
[2025-01-08 21:16:58][FINE] Started watching map 'world' for updates...
[2025-01-08 21:16:58][FINE] Started watching map 'world_the_end' for updates...
[2025-01-08 21:16:58][FINE] Started watching map 'world_nether' for updates...
[2025-01-08 21:16:58][INFO] Loaded!
[2025-01-08 21:21:57][FINE] Scheduled update for region-file: (-1, -1) (Map: world)
[2025-01-08 21:32:10][FINE] Scheduled update for region-file: (0, 0) (Map: world_the_end)
[2025-01-08 21:32:11][FINE] Scheduled update for region-file: (-1, 0) (Map: world_the_end)
[2025-01-08 21:32:11][FINE] Scheduled update for region-file: (0, -1) (Map: world_the_end)
[2025-01-08 21:32:17][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 21:32:24][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 21:32:54][FINE] Scheduled update for region-file: (-1, -1) (Map: world)
[2025-01-08 21:34:53][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 21:35:06][FINE] Scheduled update for region-file: (-1, -1) (Map: world_nether)
[2025-01-08 21:35:06][FINE] Scheduled update for region-file: (0, -1) (Map: world_nether)
[2025-01-08 21:35:09][FINE] Scheduled update for region-file: (0, 0) (Map: world_nether)
[2025-01-08 21:35:09][FINE] Scheduled update for region-file: (-1, 0) (Map: world_nether)
[2025-01-08 21:35:52][FINE] Scheduled update for region-file: (0, -1) (Map: world_the_end)
[2025-01-08 21:35:56][FINE] Scheduled update for region-file: (-1, -1) (Map: world_the_end)
[2025-01-08 21:35:57][FINE] Scheduled update for region-file: (0, 0) (Map: world_the_end)
[2025-01-08 21:36:02][FINE] Scheduled update for region-file: (-1, -1) (Map: world_the_end)
[2025-01-08 21:36:02][FINE] Scheduled update for region-file: (-1, 0) (Map: world_the_end)
[2025-01-08 21:36:07][FINE] Scheduled update for region-file: (-1, -1) (Map: world_the_end)
[2025-01-08 21:36:07][FINE] Scheduled update for region-file: (-1, 0) (Map: world_the_end)
[2025-01-08 21:36:57][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 21:37:01][FINE] Scheduled update for region-file: (-1, 0) (Map: world_the_end)
[2025-01-08 21:37:04][FINE] Scheduled update for region-file: (0, -1) (Map: world_the_end)
[2025-01-08 21:37:04][FINE] Scheduled update for region-file: (-1, -1) (Map: world_the_end)
[2025-01-08 21:37:20][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 21:38:31][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 21:38:47][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 21:39:52][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 21:41:57][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 21:42:14][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 21:46:57][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 21:47:17][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 21:51:57][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 21:52:14][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 21:54:52][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 21:56:57][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 21:57:14][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 21:59:52][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 22:01:57][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 22:02:13][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 22:04:52][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 22:06:57][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 22:07:15][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 22:09:52][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 22:11:57][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 22:12:13][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 22:14:52][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 22:16:57][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 22:16:58][FINE] Stopped watching map 'world' for updates.
[2025-01-08 22:16:58][FINE] Stopped watching map 'world_the_end' for updates.
[2025-01-08 22:16:58][FINE] Stopped watching map 'world_nether' for updates.
[2025-01-08 22:16:58][FINE] Started watching map 'world' for updates...
[2025-01-08 22:16:58][FINE] Started watching map 'world_the_end' for updates...
[2025-01-08 22:16:58][FINE] Started watching map 'world_nether' for updates...
[2025-01-08 22:17:15][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 22:19:52][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 22:21:57][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 22:22:15][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 22:24:52][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 22:26:57][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 22:27:17][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 22:29:00][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 22:29:05][FINE] Scheduled update for region-file: (-1, 1) (Map: world)
[2025-01-08 22:29:52][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 22:31:57][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 22:32:20][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 22:32:45][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 22:33:52][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 22:34:52][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 22:36:57][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 22:37:17][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 22:38:52][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 22:40:09][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 22:40:59][FINE] Scheduled update for region-file: (0, 1) (Map: world)
[2025-01-08 22:40:59][FINE] Scheduled update for region-file: (0, 0) (Map: world)
[2025-01-08 22:41:16][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 22:41:57][FINE] Scheduled update for region-file: (0, 0) (Map: world)
[2025-01-08 22:41:57][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 22:42:20][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 22:44:00][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 22:44:05][FINE] Scheduled update for region-file: (-1, 1) (Map: world)
[2025-01-08 22:45:08][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 22:45:12][FINE] Scheduled update for region-file: (0, 1) (Map: world)
[2025-01-08 22:45:12][FINE] Scheduled update for region-file: (-1, 1) (Map: world)
[2025-01-08 22:45:12][FINE] Scheduled update for region-file: (0, 0) (Map: world)
[2025-01-08 22:45:23][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 22:45:34][FINE] Scheduled update for region-file: (0, 0) (Map: world)
[2025-01-08 22:47:00][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 22:47:00][FINE] Scheduled update for region-file: (-1, 1) (Map: world)
[2025-01-08 22:47:17][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 22:48:19][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 22:48:25][FINE] Scheduled update for region-file: (-1, 1) (Map: world)
[2025-01-08 22:48:52][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 22:51:10][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 22:51:57][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 22:52:17][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 22:53:48][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 22:55:23][FINE] Scheduled update for region-file: (-1, -1) (Map: world_nether)
[2025-01-08 22:55:23][FINE] Scheduled update for region-file: (0, -1) (Map: world_nether)
[2025-01-08 22:55:23][FINE] Scheduled update for region-file: (-1, 0) (Map: world_nether)
[2025-01-08 22:55:24][FINE] Scheduled update for region-file: (0, 0) (Map: world_nether)
[2025-01-08 22:56:04][FINE] Scheduled update for region-file: (-3, -2) (Map: world)
[2025-01-08 22:56:04][FINE] Scheduled update for region-file: (-4, -1) (Map: world)
[2025-01-08 22:56:04][FINE] Scheduled update for region-file: (-4, -2) (Map: world)
[2025-01-08 22:56:04][FINE] Scheduled update for region-file: (-3, -1) (Map: world)
[2025-01-08 22:56:18][FINE] Scheduled update for region-file: (-1, -1) (Map: world_nether)
[2025-01-08 22:56:19][FINE] Scheduled update for region-file: (-1, 0) (Map: world_nether)
[2025-01-08 22:56:35][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 22:56:36][FINE] Scheduled update for region-file: (-1, -1) (Map: world_nether)
[2025-01-08 22:56:37][FINE] Scheduled update for region-file: (-1, 0) (Map: world_nether)
[2025-01-08 22:56:57][FINE] Scheduled update for region-file: (-1, 0) (Map: world_nether)
[2025-01-08 22:56:57][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 22:57:17][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 22:57:22][FINE] Scheduled update for region-file: (0, 0) (Map: world_nether)
[2025-01-08 22:57:23][FINE] Scheduled update for region-file: (-1, 0) (Map: world_nether)
[2025-01-08 22:57:23][FINE] Scheduled update for region-file: (-1, -1) (Map: world_nether)
[2025-01-08 22:57:32][FINE] Scheduled update for region-file: (-2, 3) (Map: world)
[2025-01-08 22:57:32][FINE] Scheduled update for region-file: (-1, 2) (Map: world)
[2025-01-08 22:57:33][FINE] Scheduled update for region-file: (-1, 3) (Map: world)
[2025-01-08 22:57:38][FINE] Scheduled update for region-file: (-1, 0) (Map: world_nether)
[2025-01-08 22:57:39][FINE] Scheduled update for region-file: (0, -1) (Map: world_nether)
[2025-01-08 22:57:39][FINE] Scheduled update for region-file: (0, 0) (Map: world_nether)
[2025-01-08 22:59:38][FINE] Scheduled update for region-file: (0, -1) (Map: world_nether)
[2025-01-08 22:59:38][FINE] Scheduled update for region-file: (0, 0) (Map: world_nether)
[2025-01-08 23:00:10][FINE] Scheduled update for region-file: (0, -1) (Map: world_nether)
[2025-01-08 23:00:10][FINE] Scheduled update for region-file: (-1, -1) (Map: world_nether)
[2025-01-08 23:01:05][FINE] Scheduled update for region-file: (0, -1) (Map: world_nether)
[2025-01-08 23:01:57][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 23:02:13][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 23:02:14][FINE] Scheduled update for region-file: (-1, 0) (Map: world_the_end)
[2025-01-08 23:02:19][FINE] Scheduled update for region-file: (0, 0) (Map: world_the_end)
[2025-01-08 23:02:20][FINE] Scheduled update for region-file: (-1, 0) (Map: world_the_end)
[2025-01-08 23:02:20][FINE] Scheduled update for region-file: (0, -1) (Map: world_the_end)
[2025-01-08 23:03:19][FINE] Scheduled update for region-file: (-1, 0) (Map: world_nether)
[2025-01-08 23:03:39][FINE] Scheduled update for region-file: (0, 0) (Map: world_nether)
[2025-01-08 23:03:39][FINE] Scheduled update for region-file: (0, -1) (Map: world_nether)
[2025-01-08 23:03:58][FINE] Scheduled update for region-file: (1, 0) (Map: world_nether)
[2025-01-08 23:03:58][FINE] Scheduled update for region-file: (1, -1) (Map: world_nether)
[2025-01-08 23:04:16][FINE] Scheduled update for region-file: (2, 0) (Map: world_nether)
[2025-01-08 23:04:16][FINE] Scheduled update for region-file: (2, -1) (Map: world_nether)
[2025-01-08 23:04:27][FINE] Scheduled update for region-file: (3, 0) (Map: world_nether)
[2025-01-08 23:04:27][FINE] Scheduled update for region-file: (3, -1) (Map: world_nether)
[2025-01-08 23:04:27][FINE] Scheduled update for region-file: (4, 0) (Map: world_nether)
[2025-01-08 23:04:27][FINE] Scheduled update for region-file: (4, -1) (Map: world_nether)
[2025-01-08 23:05:57][FINE] Scheduled update for region-file: (29, 3) (Map: world)
[2025-01-08 23:05:57][FINE] Scheduled update for region-file: (30, 3) (Map: world)
[2025-01-08 23:06:19][FINE] Scheduled update for region-file: (29, 2) (Map: world)
[2025-01-08 23:06:19][FINE] Scheduled update for region-file: (30, 2) (Map: world)
[2025-01-08 23:06:30][FINE] Scheduled update for region-file: (29, 2) (Map: world)
[2025-01-08 23:06:30][FINE] Scheduled update for region-file: (29, 3) (Map: world)
[2025-01-08 23:06:30][FINE] Scheduled update for region-file: (30, 2) (Map: world)
[2025-01-08 23:06:30][FINE] Scheduled update for region-file: (30, 3) (Map: world)
[2025-01-08 23:06:36][FINE] Scheduled update for region-file: (4, 0) (Map: world_nether)
[2025-01-08 23:06:57][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 23:06:58][FINE] Scheduled update for region-file: (3, 0) (Map: world_nether)
[2025-01-08 23:06:58][FINE] Scheduled update for region-file: (3, -1) (Map: world_nether)
[2025-01-08 23:07:06][FINE] Scheduled update for region-file: (-1, 0) (Map: world_the_end)
[2025-01-08 23:07:11][FINE] Scheduled update for region-file: (-1, -1) (Map: world_the_end)
[2025-01-08 23:07:11][FINE] Scheduled update for region-file: (0, -1) (Map: world_the_end)
[2025-01-08 23:07:16][FINE] Scheduled update for region-file: (2, 0) (Map: world_nether)
[2025-01-08 23:07:16][FINE] Scheduled update for region-file: (2, -1) (Map: world_nether)
[2025-01-08 23:07:16][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 23:07:38][FINE] Scheduled update for region-file: (1, 0) (Map: world_nether)
[2025-01-08 23:07:38][FINE] Scheduled update for region-file: (1, -1) (Map: world_nether)
[2025-01-08 23:07:44][FINE] Scheduled update for region-file: (0, 0) (Map: world_nether)
[2025-01-08 23:07:44][FINE] Scheduled update for region-file: (0, -1) (Map: world_nether)
[2025-01-08 23:07:56][FINE] Scheduled update for region-file: (-1, 0) (Map: world_nether)
[2025-01-08 23:08:02][FINE] Scheduled update for region-file: (0, -1) (Map: world_nether)
[2025-01-08 23:08:02][FINE] Scheduled update for region-file: (0, 0) (Map: world_nether)
[2025-01-08 23:08:56][FINE] Scheduled update for region-file: (0, 0) (Map: world_nether)
[2025-01-08 23:08:56][FINE] Scheduled update for region-file: (0, -1) (Map: world_nether)
[2025-01-08 23:11:57][FINE] Scheduled update for region-file: (-1, 0) (Map: world_nether)
[2025-01-08 23:11:57][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 23:12:14][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 23:12:21][FINE] Scheduled update for region-file: (0, -1) (Map: world_nether)
[2025-01-08 23:12:30][FINE] Scheduled update for region-file: (0, 0) (Map: world_nether)
[2025-01-08 23:12:35][FINE] Scheduled update for region-file: (0, -1) (Map: world_nether)
[2025-01-08 23:12:39][FINE] Scheduled update for region-file: (-1, 0) (Map: world_nether)
[2025-01-08 23:12:40][FINE] Scheduled update for region-file: (-1, -1) (Map: world_nether)
[2025-01-08 23:12:59][FINE] Scheduled update for region-file: (-1, 0) (Map: world_nether)
[2025-01-08 23:12:59][FINE] Scheduled update for region-file: (0, 0) (Map: world_nether)
[2025-01-08 23:13:51][FINE] Scheduled update for region-file: (-1, -1) (Map: world_nether)
[2025-01-08 23:13:51][FINE] Scheduled update for region-file: (-1, 0) (Map: world_nether)
[2025-01-08 23:14:48][FINE] Scheduled update for region-file: (-1, -1) (Map: world_nether)
[2025-01-08 23:16:18][FINE] Scheduled update for region-file: (-1, 0) (Map: world_nether)
[2025-01-08 23:16:57][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 23:16:58][FINE] Stopped watching map 'world' for updates.
[2025-01-08 23:16:58][FINE] Stopped watching map 'world_the_end' for updates.
[2025-01-08 23:16:58][FINE] Stopped watching map 'world_nether' for updates.
[2025-01-08 23:16:58][FINE] Started watching map 'world' for updates...
[2025-01-08 23:16:58][FINE] Started watching map 'world_the_end' for updates...
[2025-01-08 23:16:58][FINE] Started watching map 'world_nether' for updates...
[2025-01-08 23:17:16][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 23:17:56][FINE] Scheduled update for region-file: (-1, 0) (Map: world_nether)
[2025-01-08 23:18:17][FINE] Scheduled update for region-file: (0, 0) (Map: world_nether)
[2025-01-08 23:21:57][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 23:22:20][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 23:23:00][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 23:23:15][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 23:23:50][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 23:24:09][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 23:24:22][FINE] Scheduled update for region-file: (-1, -1) (Map: world_nether)
[2025-01-08 23:24:25][FINE] Scheduled update for region-file: (0, 0) (Map: world_nether)
[2025-01-08 23:24:25][FINE] Scheduled update for region-file: (-1, 0) (Map: world_nether)
[2025-01-08 23:25:27][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 23:26:17][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 23:26:57][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 23:27:16][FINE] Scheduled update for region-file: (-1, 0) (Map: world)
[2025-01-08 23:28:27][FINE] Scheduled update for region-file: (-1, -1) (Map: world_nether)
[2025-01-08 23:28:33][FINE] Scheduled update for region-file: (0, 0) (Map: world_nether)
[2025-01-08 23:28:43][FINE] Scheduled update for region-file: (0, 0) (Map: world_nether)
[2025-01-08 23:28:43][FINE] Scheduled update for region-file: (-1, 0) (Map: world_nether)
