-336;106;203;1735771967078;world
-216;88;131;1735912511588;world
-280;90;132;1736128873635;world
-325;99;89;1736169859608;world
-336;106;204;1735771971029;world
-280;90;131;1736128874232;world
-216;88;129;1735911600405;world
-280;90;134;1736128896783;world
-216;88;130;1735911646243;world
-312;92;104;1736103602595;world
-280;90;133;1736128437918;world
-280;90;136;1736128435532;world
-323;103;95;1736169943158;world
-314;88;104;1736102868355;world
-280;90;135;1736128897268;world
-280;90;138;1736128961681;world
-282;86;136;1736129629535;world
-325;99;95;1736169868763;world
-280;90;137;1736128961181;world
-312;91;140;1736112457165;world
-280;90;140;1736128979118;world
-280;90;139;1736128433216;world
-280;90;142;1736128430984;world
-314;88;110;1736102826302;world
-280;90;141;1736128979831;world
-314;91;118;1736102919001;world
-218;87;149;1735917818592;world
-314;91;119;1736102919548;world
-218;87;146;1735917817942;world
-314;91;120;1736102920100;world
-314;92;89;1736169207749;world
-218;87;147;1735917818192;world
-314;91;121;1736102884904;world
-218;87;152;1735917819193;world
-218;87;150;1735917818791;world
-218;87;151;1735917818992;world
-314;92;95;1736169230912;world
-325;103;88;1736170074104;world
-282;90;130;1736128462432;world
-325;103;89;1736169861509;world
-325;103;90;1736169952914;world
-323;107;92;1736171229184;world
-303;81;112;1735767297566;world
-325;103;91;1736169953915;world
-325;103;92;1736169954965;world
-303;80;113;1735767300617;world
-314;91;104;1736102873503;world
-303;80;114;1735767301321;world
-314;91;105;1736102907552;world
-280;93;136;1736130372743;world
-325;102;95;1736169870215;world
-314;91;106;1736102907402;world
-280;93;139;1736130397289;world
-314;91;107;1736102907297;world
-312;94;140;1736112458815;world
-282;89;136;1736129648334;world
-314;91;108;1736102907152;world
-314;91;109;1736102905903;world
-314;91;110;1736102836698;world
-314;91;111;1736102844701;world
-280;93;142;1736130399441;world
-314;91;112;1736102844903;world
-314;91;113;1736102845153;world
-218;87;144;1735917817592;world
-314;91;114;1736102845448;world
-218;87;145;1735917817792;world
-314;91;115;1736102838548;world
-312;94;148;1736112525279;world
-314;91;116;1736102917572;world
-314;91;117;1736102918302;world
-314;90;121;1736102884399;world
-216;91;127;1735911610499;world
-280;93;130;1736130131743;world
-325;102;89;1736169860959;world
-280;93;133;1736130370690;world
-280;92;133;1736130370040;world
-216;90;131;1735911647800;world
-280;92;136;1736130372040;world
-314;90;104;1736102873053;world
-310;97;139;1736115152294;world
-310;97;140;1736114906638;world
-282;88;136;1736129647931;world
-325;101;95;1736169869765;world
-310;97;141;1736114908831;world
-312;93;140;1736112458366;world
-310;97;142;1736114911182;world
-310;97;143;1736114911433;world
-280;92;139;1736130396294;world
-235;85;123;1735921116625;world
-310;97;144;1736114911733;world
-280;92;142;1736130399290;world
-314;90;110;1736102836203;world
-310;97;145;1736114912382;world
-310;97;146;1736114913342;world
-310;97;147;1736114913943;world
-310;97;148;1736114919187;world
-310;97;149;1736115220336;world
-314;90;115;1736102838103;world
-312;93;148;1736112524880;world
-314;89;147;1736113222380;world
-218;89;150;1735917825992;world
-218;89;151;1735917825745;world
-314;93;121;1736103588395;world
-218;89;149;1735917826191;world
-218;89;152;1735917825441;world
-220;87;93;1736131157845;world
-314;94;104;1736103596842;world
-314;93;104;1736103596294;world
-303;82;114;1735767298526;world
-312;96;139;1736115153695;world
-312;96;140;1736114888785;world
-282;91;136;1736129861087;world
-312;96;141;1736114891887;world
-314;92;140;1736112599166;world
-312;96;142;1736114892138;world
-314;93;110;1736103594844;world
-312;96;143;1736114892388;world
-312;96;144;1736114892680;world
-312;96;145;1736114892988;world
-312;96;146;1736114893381;world
-312;96;147;1736114893981;world
-314;93;115;1736103590043;world
-312;96;148;1736114894539;world
-218;89;146;1735917826943;world
-314;92;147;1736113228081;world
-312;96;149;1736115217285;world
-218;89;147;1735917826742;world
-314;92;148;1736112553079;world
-218;89;144;1735917827392;world
-218;89;145;1735917827190;world
-314;92;119;1736103625195;world
-314;92;120;1736103624943;world
-314;92;121;1736103588147;world
-303;82;113;1735767298262;world
-325;103;93;1736169955766;world
-314;92;104;1736103596145;world
-325;103;94;1736169956716;world
-314;92;105;1736103610795;world
-282;90;136;1736129648931;world
-325;103;95;1736169870766;world
-303;81;115;1735767299216;world
-314;92;106;1736103610944;world
-325;103;96;1736170078857;world
-314;92;107;1736103611094;world
-312;95;140;1736112459215;world
-314;92;108;1736103611996;world
-314;92;109;1736103612395;world
-314;92;110;1736103594604;world
-282;90;142;1736129082033;world
-314;92;115;1736103589841;world
-312;95;148;1736112525683;world
-314;92;116;1736103626142;world
-314;91;147;1736113227630;world
-314;92;117;1736103625694;world
-314;92;118;1736103625392;world
-316;92;89;1736169208748;world
-316;92;95;1736169231814;world
-220;87;153;1735917851091;world
-282;94;130;1736130139489;world
-284;90;130;1736128465931;world
-325;107;92;1736171221914;world
-314;96;104;1736105342130;world
-282;94;136;1736129862487;world
-282;93;136;1736129862039;world
-314;95;110;1736103595391;world
-314;94;141;1736113035280;world
-316;90;140;1736112442430;world
-316;91;110;1736102911348;world
-220;87;143;1735917816392;world
-314;95;115;1736103590694;world
-314;94;147;1736113230231;world
-316;91;115;1736102914448;world
-316;90;148;1736112527782;world
-314;95;121;1736103589093;world
-314;94;121;1736103588696;world
-220;86;150;1735917610243;world
-220;88;92;1736131159350;world
-220;86;151;1735917613093;world
-220;86;152;1735917613593;world
-220;88;94;1736131159892;world
-314;95;104;1736103597146;world
-316;89;134;1736112413631;world
-282;92;136;1736129861539;world
-314;94;110;1736103595145;world
-314;93;141;1736113035037;world
-316;89;140;1736112441929;world
-331;93;97;1735592011429;world
-314;94;115;1736103590291;world
-314;93;147;1736113229731;world
-220;86;145;1735917628544;world
-220;86;146;1735917608345;world
-316;89;148;1736112527380;world
-220;86;144;1735917628393;world
-317;92;90;1736169214102;world
-317;92;91;1736169214402;world
-317;92;92;1736169214702;world
-317;92;93;1736169215103;world
-317;92;94;1736169215652;world
-221;89;94;1736128165510;world
-317;92;95;1736169075302;world
-221;87;153;1735917851241;world
-221;89;92;1736128165060;world
-283;94;130;1736130016338;world
-240;82;140;1735921123914;world
-285;90;130;1736128465134;world
-287;86;130;1736128342282;world
-283;93;142;1736130448201;world
-317;91;110;1736102911199;world
-221;87;143;1735917816641;world
-317;91;115;1736102914200;world
-317;92;89;1736169078955;world
-221;86;150;1735917610493;world
-317;91;89;1736169078504;world
-221;86;151;1735917613993;world
-221;86;152;1735917613844;world
-317;91;95;1736169074751;world
-283;93;130;1736130015888;world
-238;86;114;1735921105077;world
-283;92;142;1736130447706;world
-332;93;99;1735592004666;world
-332;93;100;1735592003865;world
-221;86;146;1735917608544;world
-221;86;144;1735917628744;world
-221;86;145;1735917628894;world
-221;89;153;1735917852941;world
-315;98;95;1736169877203;world
-302;90;140;1736112484164;world
-317;94;95;1736169275355;world
-302;90;144;1736112489016;world
-302;90;148;1736112492730;world
-287;88;130;1736128404684;world
-302;90;152;1736112505542;world
-302;89;152;1736112505130;world
-317;92;140;1736112593512;world
-287;87;142;1736128419664;world
-221;89;143;1735917815141;world
-317;92;148;1736112539364;world
-315;98;89;1736169830558;world
-317;94;89;1736169271804;world
-302;90;136;1736112425163;world
-302;89;136;1736112424761;world
-315;97;95;1736169353253;world
-240;83;133;1735921072925;world
-221;90;94;1736128166163;world
-317;93;95;1736169274956;world
-302;89;140;1736112483714;world
-221;90;92;1736128166609;world
-221;90;93;1736128166412;world
-302;89;144;1736112488567;world
-287;87;130;1736128404185;world
-302;89;148;1736112492279;world
-317;92;110;1736103606946;world
-283;94;142;1736130448654;world
-285;90;142;1736129084968;world
-317;92;115;1736103630290;world
-287;86;142;1736128377264;world
-315;97;89;1736169343963;world
-317;93;89;1736169268801;world
-223;87;153;1735917851741;world
-302;92;140;1736112485116;world
-302;92;139;1736114094835;world
-317;96;95;1736169276456;world
-302;92;142;1736114165330;world
-302;92;141;1736114165731;world
-319;92;95;1736169224209;world
-302;92;144;1736112490016;world
-302;92;143;1736114164983;world
-302;92;146;1736114173332;world
-302;92;145;1736114173583;world
-285;94;130;1736130020288;world
-302;92;148;1736112493779;world
-302;92;147;1736114172982;world
-287;90;130;1736128405634;world
-302;92;150;1736114200632;world
-302;92;149;1736114200432;world
-302;92;152;1736114202083;world
-302;92;151;1736114200832;world
-302;92;153;1736114480048;world
-319;91;110;1736102910952;world
-319;90;142;1736113114080;world
-287;89;142;1736128420667;world
-319;91;115;1736102913000;world
-319;90;146;1736113122816;world
-315;100;89;1736169831559;world
-223;87;143;1735917816993;world
-317;96;89;1736169272704;world
-302;92;136;1736114095785;world
-302;92;135;1736114101029;world
-319;92;89;1736169221156;world
-302;92;138;1736114095035;world
-302;92;137;1736114095236;world
-315;100;95;1736169878304;world
-223;86;152;1735917620643;world
-315;99;95;1736169877703;world
-223;86;150;1735917611443;world
-317;95;95;1736169275907;world
-223;86;151;1735917620102;world
-302;91;140;1736112484664;world
-302;91;144;1736112489518;world
-287;89;130;1736128405182;world
-302;91;148;1736112493229;world
-302;91;152;1736112505961;world
-319;89;142;1736113113582;world
-287;88;142;1736128420265;world
-223;86;144;1735917630243;world
-223;86;145;1735917631244;world
-319;89;146;1736113122315;world
-315;99;89;1736169831007;world
-317;95;89;1736169272253;world
-223;86;146;1735917609543;world
-302;91;136;1736112425661;world
-302;94;142;1736114519988;world
-302;94;141;1736114520834;world
-223;89;153;1735917852492;world
-302;94;144;1736114515734;world
-304;91;110;1736102898703;world
-302;94;143;1736114519430;world
-302;94;146;1736114514034;world
-302;94;145;1736114515384;world
-304;91;115;1736102926909;world
-302;94;148;1736114662886;world
-302;94;147;1736114506997;world
-287;92;130;1736130018250;world
-302;94;149;1736114665286;world
-242;85;114;1735921103575;world
-225;86;129;1735921161825;world
-225;86;133;1735921160125;world
-319;92;140;1736112594313;world
-319;92;142;1736113115833;world
-287;91;142;1736130450148;world
-223;89;143;1735917814743;world
-319;92;146;1736113138030;world
-315;102;89;1736169832459;world
-319;92;148;1736112539914;world
-315;102;95;1736169879303;world
-302;94;140;1736114521549;world
-304;90;137;1736112800232;world
-302;94;139;1736114700630;world
-317;97;95;1736169276956;world
-302;93;140;1736112485614;world
-317;97;96;1736169357555;world
-302;93;144;1736112490467;world
-287;91;130;1736130017803;world
-302;93;148;1736112494279;world
-319;92;110;1736103608494;world
-319;91;142;1736113114531;world
-285;94;142;1736130551440;world
-287;90;142;1736128421184;world
-319;92;115;1736103629943;world
-319;91;146;1736113123315;world
-315;101;89;1736169832009;world
-317;97;88;1736169347616;world
-259;81;144;1735921215326;world
-317;97;89;1736169273156;world
-317;97;90;1736169302255;world
-317;97;91;1736169301405;world
-317;97;92;1736169300803;world
-304;89;137;1736112799731;world
-317;97;93;1736169300405;world
-315;101;95;1736169878703;world
-317;97;94;1736169300055;world
-304;92;141;1736113705033;world
-321;92;95;1736169225059;world
-225;87;153;1735917958540;world
-323;88;95;1736169060259;world
-287;94;130;1736130019239;world
-304;92;148;1736112569415;world
-289;90;130;1736128466714;world
-244;82;150;1735921210175;world
-287;93;142;1736130451190;world
-225;87;143;1735917280996;world
-225;87;145;1735917243147;world
-321;92;89;1736169221706;world
-225;87;151;1735917956892;world
-304;92;137;1736112801131;world
-323;88;89;1736169056508;world
-304;92;110;1736103615794;world
-287;93;130;1736130018741;world
-304;92;115;1736103621541;world
-287;92;142;1736130450643;world
-315;103;88;1736169995907;world
-315;103;89;1736169833009;world
-315;103;90;1736169974410;world
-315;103;91;1736169975160;world
-315;103;92;1736169980814;world
-315;103;93;1736169979964;world
-315;103;94;1736169978464;world
-304;91;137;1736112800631;world
-315;103;95;1736169879703;world
-315;103;96;1736170014868;world
-306;91;110;1736102900397;world
-323;90;95;1736169061211;world
-306;91;115;1736102927152;world
-304;94;147;1736113544729;world
-306;92;89;1736169204062;world
-225;89;145;1735917245246;world
-323;90;89;1736169057409;world
-306;90;137;1736112805930;world
-225;89;151;1735917957640;world
-304;94;141;1736113774979;world
-323;89;95;1736169060711;world
-304;93;147;1736113544579;world
-304;93;149;1736114222530;world
-304;93;148;1736114222329;world
-304;93;151;1736114223031;world
-304;93;150;1736114222730;world
-304;93;153;1736114478839;world
-304;93;152;1736114223533;world
-227;85;136;1735921158064;world
-287;94;142;1736130451741;world
-289;90;142;1736129086482;world
-304;93;135;1736114118933;world
-319;97;89;1736169307058;world
-225;89;118;1735921113924;world
-304;93;137;1736114081679;world
-304;93;136;1736114082181;world
-306;89;137;1736112805630;world
-304;93;139;1736114078529;world
-323;89;89;1736169056957;world
-304;93;138;1736114078879;world
-304;93;141;1736113774429;world
-319;97;95;1736169313563;world
-304;93;140;1736114078330;world
-289;94;130;1736130137247;world
-306;92;148;1736112568114;world
-263;81;134;1735921242875;world
-289;94;142;1736130547288;world
-323;92;89;1736169058408;world
-323;92;90;1736169217154;world
-306;92;137;1736112806929;world
-323;92;91;1736169217504;world
-323;92;92;1736169217804;world
-323;92;93;1736169218254;world
-323;92;94;1736169218655;world
-306;92;141;1736113788334;world
-323;92;95;1736169062210;world
-323;91;95;1736169061710;world
-304;95;144;1736114559080;world
-304;95;147;1736114561029;world
-304;95;146;1736114560490;world
-304;95;149;1736114668739;world
-306;92;115;1736103620943;world
-304;95;148;1736114562388;world
-306;92;95;1736169198259;world
-317;103;89;1736169961118;world
-315;107;92;1736171238837;world
-219;102;157;1735920533325;world
-306;91;137;1736112806380;world
-304;95;139;1736114701448;world
-323;91;89;1736169057909;world
-317;103;95;1736169966556;world
-304;95;141;1736114558086;world
-304;95;140;1736114553833;world
-306;92;110;1736103616491;world
-304;95;143;1736114558680;world
-304;95;142;1736114558336;world
-308;91;115;1736102926297;world
-306;94;147;1736113550280;world
-223;99;105;1735920560626;world
-308;90;148;1736112511164;world
-308;90;152;1736112508012;world
-308;92;89;1736169204613;world
-212;88;124;1735913492729;world
-308;92;95;1736169197508;world
-323;94;89;1736169265601;world
-308;90;136;1736112422210;world
-308;90;140;1736112468132;world
-306;94;141;1736113791135;world
-323;94;95;1736169261764;world
-308;91;110;1736102899902;world
-306;93;147;1736113550131;world
-306;93;149;1736114426883;world
-306;93;148;1736114426433;world
-306;93;151;1736114427929;world
-308;89;148;1736112510712;world
-306;93;150;1736114427390;world
-306;93;153;1736114474345;world
-306;93;152;1736114428487;world
-308;89;152;1736112507611;world
-246;83;122;1735921077127;world
-306;93;135;1736114121635;world
-321;97;89;1736169305057;world
-306;93;137;1736114071637;world
-323;93;89;1736169264899;world
-308;89;134;1736112411981;world
-306;93;136;1736114072288;world
-306;93;139;1736114071187;world
-308;89;136;1736112421760;world
-306;93;138;1736114071387;world
-306;93;141;1736113790934;world
-321;97;95;1736169312611;world
-306;93;140;1736114071038;world
-323;93;95;1736169261314;world
-308;89;140;1736112467631;world
-309;91;113;1736102841700;world
-309;91;114;1736102842001;world
-309;91;115;1736102840303;world
-309;91;116;1736102924002;world
-309;91;117;1736102924152;world
-309;91;118;1736102924302;world
-309;91;119;1736102924400;world
-309;91;120;1736102923451;world
-309;92;89;1736169205014;world
-309;91;121;1736103326948;world
-311;88;89;1736169080755;world
-228;91;110;1735871590542;world
-309;92;95;1736169196858;world
-228;91;108;1735871590042;world
-224;99;112;1735920544077;world
-228;91;109;1735871589543;world
-311;88;95;1736169084607;world
-228;90;111;1735871359145;world
-320;102;89;1736169851753;world
-309;91;104;1736102871647;world
-309;91;105;1736102902748;world
-320;102;95;1736169875117;world
-309;91;106;1736102902896;world
-309;91;107;1736102903000;world
-309;91;108;1736102902249;world
-309;91;109;1736102901699;world
-228;91;94;1736127792969;world
-309;91;110;1736102834400;world
-309;91;111;1736102841203;world
-228;91;92;1736127794063;world
-309;91;112;1736102841399;world
-228;91;93;1736127392033;world
-228;90;95;1736127371766;world
-309;90;115;1736102839900;world
-228;90;96;1736127371632;world
-247;84;116;1735921101875;world
-309;90;121;1736102886448;world
-230;85;132;1735921068925;world
-228;90;107;1735871352495;world
-228;89;112;1735871368597;world
-228;89;111;1735871359595;world
-320;101;89;1736169851254;world
-322;97;89;1736169304406;world
-228;89;114;1735872075687;world
-309;90;104;1736102870852;world
-228;90;90;1736127377633;world
-320;101;95;1736169874617;world
-322;97;95;1736169312161;world
-309;90;110;1736102833899;world
-228;90;91;1736127378033;world
-309;93;115;1736103583842;world
-309;92;148;1736112561511;world
-309;93;121;1736103586344;world
-311;90;89;1736169081755;world
-311;88;156;1735753825007;world
-311;90;95;1736169085558;world
-324;96;89;1736169385605;world
-309;93;104;1736103597939;world
-309;92;140;1736112609529;world
-324;96;95;1736169375499;world
-309;93;110;1736103655493;world
-294;89;156;1735588196313;world
-309;92;115;1736103583094;world
-309;92;116;1736103623695;world
-309;92;117;1736103623291;world
-309;92;118;1736103623094;world
-309;92;119;1736103622889;world
-309;92;120;1736103622693;world
-309;92;121;1736103586090;world
-311;89;89;1736169081255;world
-311;89;95;1736169085159;world
-320;103;88;1736170051508;world
-320;103;89;1736169852204;world
-318;107;92;1736171234333;world
-213;88;130;1735913808128;world
-309;92;104;1736103597691;world
-309;92;105;1736103613690;world
-320;103;95;1736169875568;world
-309;92;106;1736103613944;world
-320;103;96;1736170080757;world
-309;92;107;1736103614244;world
-309;92;108;1736103614545;world
-309;92;109;1736103614844;world
-294;88;156;1735588195915;world
-309;92;110;1736103573295;world
-311;91;115;1736102843054;world
-309;95;121;1736103587094;world
-311;92;89;1736169082756;world
-311;91;121;1736102920950;world
-311;92;90;1736169210050;world
-311;92;91;1736169210350;world
-311;92;92;1736169210751;world
-311;92;93;1736169211800;world
-311;92;94;1736169212200;world
-311;92;95;1736169086558;world
-322;103;89;1736169950663;world
-309;95;104;1736103598493;world
-324;98;90;1736170231116;world
-324;98;91;1736170230465;world
-311;91;104;1736102904299;world
-324;98;92;1736170230065;world
-324;98;93;1736170229715;world
-324;98;94;1736170229365;world
-309;95;110;1736103574595;world
-311;91;110;1736102846699;world
-309;95;115;1736103584092;world
-309;94;121;1736103586796;world
-311;91;89;1736169082256;world
-311;89;156;1735753824211;world
-311;91;95;1736169086159;world
-324;97;89;1736169384004;world
-309;94;104;1736103598141;world
-324;97;95;1736169374265;world
-309;94;110;1736103574143;world
-309;94;115;1736103583993;world
-311;92;148;1736112560329;world
-234;84;132;1735921198275;world
-335;107;204;1735772148176;world
-311;92;140;1736112608580;world
-309;96;121;1736105345181;world
-311;93;89;1736169284562;world
-311;92;121;1736103628694;world
-251;81;150;1735921212526;world
-311;93;95;1736169280509;world
-234;83;141;1735921153376;world
-320;107;92;1736171233139;world
-335;106;204;1735771989029;world
-309;96;104;1736105342830;world
-311;92;104;1736103602791;world
-322;103;95;1736169944059;world
-309;96;110;1736105485132;world
-309;96;115;1736105482229;world
-313;92;89;1736169207215;world
-313;91;121;1736102921397;world
-217;88;124;1735911894446;world
-313;92;95;1736169230562;world
-217;88;122;1735912058899;world
-324;103;89;1736169947211;world
-322;107;92;1736171230090;world
-337;106;203;1735771959978;world
-281;90;130;1736128463133;world
-302;80;114;1735767301119;world
-302;80;113;1735767300418;world
-313;91;104;1736102903903;world
-313;91;110;1736102847050;world
-313;91;115;1736102842602;world
-268;82;132;1735921241078;world
-217;90;124;1735911895394;world
-217;90;130;1735911906846;world
-283;88;130;1736128442761;world
-236;83;145;1735921202175;world
-313;92;140;1736112599566;world
-283;87;142;1736128424981;world
-313;92;148;1736112553529;world
-313;92;121;1736103627295;world
-236;83;136;1735921199929;world
-270;80;137;1735921221177;world
-283;87;130;1736128442415;world
-337;106;204;1735771960728;world
-217;88;132;1735912188345;world
-283;86;130;1736128341518;world
-217;88;130;1735911905291;world
-313;92;104;1736103602392;world
-324;103;95;1736169941358;world
-281;90;142;1736129081382;world
-283;86;142;1736128380686;world
-315;92;89;1736169208099;world
-317;88;89;1736169077003;world
-219;87;153;1735917830241;world
-315;92;95;1736169231362;world
-317;88;95;1736169072700;world
-281;94;130;1736130353749;world
-326;103;89;1736170093316;world
-324;107;92;1736171228568;world
-283;90;130;1736128443881;world
-315;91;110;1736102910348;world
-283;89;142;1736128425881;world
-315;91;115;1736102913552;world
-219;87;143;1735917816191;world
-219;86;146;1735917660644;world
-219;86;152;1735917662043;world
-219;86;150;1735917661593;world
-219;86;151;1735917661842;world
-283;89;130;1736128443382;world
-283;88;142;1736128425382;world
-219;86;144;1735917660245;world
-219;86;145;1735917660444;world
-317;90;89;1736169077953;world
-219;89;153;1735917853442;world
-317;90;95;1736169074151;world
-283;92;130;1736130015399;world
-315;92;140;1736112598916;world
-283;91;142;1736130447190;world
-219;89;143;1735917815642;world
-315;92;148;1736112552330;world
-317;89;89;1736169077453;world
-255;81;147;1735921213925;world
-317;89;95;1736169073601;world
-283;91;130;1736130014889;world
-326;103;95;1736170091064;world
-315;92;110;1736103606692;world
-281;94;142;1736130555239;world
-283;90;142;1736128426490;world
-315;92;115;1736103630989;world
-220;89;153;1735917853191;world
-316;92;140;1736112443330;world
-239;84;123;1735921119715;world
-220;89;143;1735917815392;world
-316;92;148;1736112528780;world
-314;95;139;1736115155580;world
-314;95;140;1736114859784;world
-314;96;110;1736105484580;world
-314;95;141;1736114859184;world
-316;91;140;1736112442830;world
-314;95;142;1736114856987;world
-282;94;142;1736130554141;world
-316;92;110;1736103606841;world
-314;95;143;1736114861385;world
-314;95;144;1736114861635;world
-284;90;142;1736129085518;world
-314;95;145;1736114861937;world
-314;96;115;1736105483929;world
-314;95;146;1736114862836;world
-314;95;147;1736114864087;world
-316;92;115;1736103630592;world
-314;95;148;1736114865189;world
-314;95;149;1736115214182;world
-316;91;148;1736112528280;world
-314;96;121;1736105345679;world
-222;87;153;1735917851492;world
-316;96;95;1736169355854;world
-303;89;110;1736105022179;world
-318;92;95;1736169223208;world
-284;94;130;1736130020093;world
-286;90;130;1736128464734;world
-303;89;115;1736102889101;world
-222;88;105;1735872833540;world
-316;94;139;1736115157109;world
-222;88;106;1735872849534;world
-214;103;145;1735920536276;world
-316;94;140;1736114827381;world
-316;94;141;1736114826331;world
-316;94;142;1736114825839;world
-318;91;110;1736102911049;world
-318;90;141;1736112944929;world
-316;94;143;1736114824783;world
-316;94;144;1736114824490;world
-222;88;107;1735872849335;world
-222;88;113;1735872847839;world
-316;94;147;1736114786690;world
